"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"05091","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05093","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05095","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05103","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05107","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05109","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05113","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05115","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05119","5","443142","78","0","2018","1","",54,796,764,749,7534117,5210407,81536,753,"",0.95,1.01,0.99,0.98,0.91,1.10,1.32,0.92,"",-4,-6.9,72,9.9,68,9.8,57,8.2,1493988,24.7,689022,15.2,18013,28.4,93,14.1
"05121","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05123","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05125","5","443142","78","0","2018","1","",8,115,106,109,955797,662453,10772,668,"",0.98,1.48,1.40,1.44,1.72,1.39,1.71,1.20,"",1,14.3,2,1.8,-7,-6.2,-3,-2.7,-54598,-5.4,-111072,-14.4,-902,-7.7,-22,-3.2
"05129","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05131","5","443142","78","0","2018","1","",22,232,222,211,2274095,1484438,25549,789,"",1.48,1.12,1.10,1.06,1.23,1.10,1.32,1.12,"",0,0.0,-20,-7.9,-14,-5.9,-28,-11.7,328833,16.9,46408,3.2,90,0.4,172,27.9
"05133","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05135","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05137","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05139","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05141","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05143","5","443142","78","0","2018","1","",24,361,340,336,2828239,2120865,28698,629,"",1.00,1.07,1.03,1.02,0.91,0.98,1.12,0.88,"",-3,-11.1,-66,-15.5,-73,-17.7,-61,-15.4,-449841,-13.7,-501059,-19.1,-3266,-10.2,17,2.8
"05145","5","443142","78","0","2018","1","",7,51,46,48,532537,342741,6802,848,"",0.98,0.68,0.63,0.66,0.95,0.90,1.10,1.45,"",0,0.0,-5,-8.9,-11,-19.3,-6,-11.1,-120392,-18.4,-132356,-27.9,-194,-2.8,-54,-6.0
"05999","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","443142","58","0","2018","1","",4901,61624,59267,58991,715426545,297991915,13024612,918,"",0.80,1.14,1.12,1.13,0.91,0.96,1.06,0.81,"",-119,-2.4,-5,0.0,-810,-1.3,-1075,-1.8,40418949,6.0,3103031,1.1,-493391,-3.6,61,7.1
"06001","5","443142","78","0","2018","1","",207,2654,2574,2553,43671685,12812693,550473,1295,"",0.82,1.08,1.07,1.07,1.09,0.86,0.93,1.02,"",-16,-7.2,-47,-1.7,-118,-4.4,-177,-6.5,11296725,34.9,-808703,-5.9,-72972,-11.7,375,40.8
"06005","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06007","5","443142","78","0","2018","1","",22,292,277,272,2595731,1359383,64291,712,"",0.65,1.14,1.09,1.07,1.17,1.20,1.38,1.06,"",-3,-12.0,-14,-4.6,-11,-3.8,-17,-5.9,63236,2.5,-6618,-0.5,-1364,-2.1,50,7.6
"06009","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06011","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06013","5","443142","78","0","2018","1","",105,1314,1268,1248,14059246,6018397,260758,847,"",0.82,1.13,1.12,1.11,0.81,0.86,0.94,0.72,"",-12,-10.3,-134,-9.3,-138,-9.8,-162,-11.5,-1128446,-7.4,-829595,-12.1,-58542,-18.3,25,3.0
"06015","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06017","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06019","5","443142","78","0","2018","1","",107,2010,1968,1952,17605372,9741268,409993,685,"",0.76,1.69,1.69,1.70,1.65,1.69,1.67,0.98,"",0,0.0,369,22.5,308,18.6,258,15.2,2382313,15.6,1724933,21.5,46131,12.7,-18,-2.6
"06023","5","443142","78","0","2018","1","",19,98,98,94,827507,482325,19301,658,"",0.88,0.64,0.64,0.62,0.64,0.70,0.72,1.01,"",-3,-13.6,-26,-21.0,-20,-16.9,-27,-22.3,-229753,-21.7,-97338,-16.8,-5798,-23.1,-14,-2.1
"06025","5","443142","78","0","2018","1","N",14,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06027","5","443142","78","0","2018","1","",3,15,13,13,124906,78434,4384,703,"",1.04,0.64,0.57,0.57,0.59,0.78,1.10,0.98,"",0,0.0,1,7.1,0,0.0,0,0.0,-21871,-14.9,-14324,-15.4,-883,-16.8,-144,-17.0
"06029","5","443142","78","0","2018","1","",74,915,869,851,8737935,4237524,191711,765,"",0.97,0.92,0.90,0.92,0.91,0.89,0.93,1.00,"",-7,-8.6,-21,-2.2,-40,-4.4,-67,-7.3,223126,2.6,-55686,-1.3,-5457,-2.8,54,7.6
"06031","5","443142","78","0","2018","1","N",16,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",-1,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06033","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06035","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","443142","78","0","2018","1","",1339,17370,16740,16704,189265528,83293329,3608514,860,"",0.69,1.24,1.22,1.24,1.01,1.04,1.17,0.82,"",-39,-2.8,176,1.0,-112,-0.7,-151,-0.9,11683466,6.6,2513906,3.1,-70675,-1.9,55,6.8
"06039","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","443142","78","0","2018","1","",40,485,470,485,5994724,2334794,107231,961,"",0.81,1.34,1.33,1.39,1.09,1.12,1.40,0.81,"",-1,-2.4,2,0.4,-20,-4.1,0,0.0,-40059,-0.7,-48410,-2.0,-4772,-4.3,6,0.6
"06045","5","443142","78","0","2018","1","",9,63,63,62,714110,317019,17423,877,"",0.54,0.63,0.64,0.63,0.88,0.68,0.96,1.39,"",-1,-10.0,-7,-10.0,-7,-10.0,-9,-12.7,-154344,-17.8,-68588,-17.8,-2080,-10.7,-73,-7.7
"06047","5","443142","78","0","2018","1","N",23,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","443142","78","0","2018","1","",50,568,557,552,5646318,2411594,107536,777,"",0.92,1.05,1.03,1.01,1.03,0.88,0.93,1.00,"N",2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06055","5","443142","78","0","2018","1","",9,54,53,48,624496,223027,11137,930,"",0.39,0.23,0.22,0.20,0.23,0.16,0.19,1.04,"",-1,-10.0,-7,-11.5,-6,-10.2,-8,-14.3,-54222,-8.0,-32572,-12.7,-2273,-17.0,40,4.5
"06057","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06059","5","443142","78","0","2018","1","",512,6245,6006,6006,73482952,31489532,1398824,929,"",1.07,1.22,1.21,1.22,1.07,0.99,1.11,0.88,"",-14,-2.7,-31,-0.5,-147,-2.4,-126,-2.1,967402,1.3,2275,0.0,-64272,-4.4,27,3.0
"06061","5","443142","78","0","2018","1","",47,862,833,823,9185840,3861624,162007,842,"",0.91,1.64,1.63,1.63,1.51,1.31,1.36,0.93,"",-1,-2.1,-14,-1.6,6,0.7,-35,-4.1,244155,2.7,-131169,-3.3,-17458,-9.7,36,4.5
"06065","5","443142","78","0","2018","1","",209,2512,2299,2293,23157272,11262106,495762,752,"",0.82,1.09,1.02,1.03,1.05,0.94,1.04,1.00,"",-9,-4.1,-41,-1.6,-55,-2.3,-70,-3.0,1808446,8.5,419994,3.9,-17341,-3.4,74,10.9
"06067","5","443142","78","0","2018","1","",162,2393,2318,2276,25566293,11334575,485614,844,"",0.70,1.16,1.15,1.14,0.98,1.22,1.29,0.85,"",-2,-1.2,-29,-1.2,-30,-1.3,-67,-2.9,461955,1.8,-184061,-1.6,-24638,-4.8,30,3.7
"06069","5","443142","78","0","2018","1","",5,36,37,34,552536,193676,7477,1192,"",0.79,0.73,0.74,0.69,1.09,0.69,0.61,1.51,"",0,0.0,0,0.0,1,2.8,-1,-2.9,-34126,-5.8,1299,0.7,-515,-6.4,-73,-5.8
"06071","5","443142","78","0","2018","1","",216,2598,2456,2422,24450651,11863750,549938,755,"",0.92,1.10,1.07,1.07,1.08,0.98,1.16,1.00,"",17,8.5,147,6.0,122,5.2,95,4.1,2480911,11.3,884932,8.1,34889,6.8,42,5.9
"06073","5","443142","78","0","2018","1","",432,5688,5510,5522,60963616,27448526,1196092,841,"",0.98,1.24,1.23,1.25,1.02,1.10,1.20,0.82,"",19,4.6,40,0.7,-41,-0.7,-11,-0.2,-56177,-0.1,921790,3.5,21232,1.8,-1,-0.1
"06075","5","443142","78","0","2018","1","",141,1441,1411,1369,22893728,7502718,320618,1252,"",0.59,0.63,0.63,0.61,0.37,0.49,0.51,0.60,"",-6,-4.1,-141,-8.9,-144,-9.3,-158,-10.3,1042908,4.8,-500692,-6.3,-40519,-11.2,171,15.8
"06077","5","443142","78","0","2018","1","",60,668,635,634,6972600,3049344,142844,831,"",0.85,0.86,0.83,0.84,0.95,0.76,0.85,1.12,"",2,3.4,-35,-5.0,-28,-4.2,-23,-3.5,191809,2.8,-83196,-2.7,-5527,-3.7,57,7.4
"06079","5","443142","78","0","2018","1","",51,391,380,367,4215827,1829971,80481,855,"",1.24,1.07,1.05,1.02,1.16,0.96,1.14,1.11,"",6,13.3,-6,-1.5,-8,-2.1,-16,-4.2,172198,4.3,-1215,-0.1,-4315,-5.1,56,7.0
"06081","5","443142","78","0","2018","1","",114,1306,1275,1253,16882954,6342561,270111,1016,"",1.02,1.04,1.04,1.03,0.48,0.71,0.81,0.46,"",-9,-7.3,-58,-4.3,-41,-3.1,-59,-4.5,-272126,-1.6,-15253,-0.2,-17016,-5.9,24,2.4
"06083","5","443142","78","0","2018","1","",56,705,644,659,6624757,2947217,123677,761,"",0.92,1.17,1.07,1.10,0.99,0.95,1.05,0.89,"",-2,-3.4,-21,-2.9,-65,-9.2,-54,-7.6,30005,0.5,-102402,-3.4,-12628,-9.3,52,7.3
"06085","5","443142","78","0","2018","1","",303,4378,4277,4250,65998016,21849998,928111,1180,"",1.05,1.28,1.28,1.28,0.68,0.95,1.03,0.53,"",-12,-3.8,37,0.9,37,0.9,9,0.2,9094375,16.0,-21080,-0.1,-66956,-6.7,156,15.2
"06087","5","443142","78","0","2018","1","",28,264,254,252,2634115,1193898,51572,789,"",0.74,0.84,0.81,0.82,0.78,0.74,0.83,0.95,"N",-2,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","443142","78","0","2018","1","",19,226,217,215,2111401,1089769,49564,740,"",0.69,1.08,1.08,1.08,1.16,1.10,1.18,1.07,"",-2,-9.5,-8,-3.4,5,2.4,3,1.4,184368,9.6,97169,9.8,2505,5.3,64,9.5
"06093","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06095","5","443142","78","0","2018","1","",39,655,631,609,5931787,3007988,124472,722,"",0.86,1.49,1.47,1.43,1.05,1.37,1.43,0.72,"",-2,-4.9,-43,-6.2,-31,-4.7,-38,-5.9,-289518,-4.7,-212574,-6.6,-22164,-15.1,7,1.0
"06097","5","443142","78","0","2018","1","",61,669,568,654,7030538,3077223,126008,858,"",0.77,1.03,0.89,1.04,0.98,0.83,0.86,0.99,"",0,0.0,-7,-1.0,-113,-16.6,-13,-1.9,86128,1.2,-69261,-2.2,-10496,-7.7,66,8.3
"06099","5","443142","78","0","2018","1","",55,839,804,786,7105527,3494855,142404,675,"",0.89,1.43,1.40,1.38,1.25,1.13,1.12,0.89,"",4,7.8,36,4.5,29,3.7,4,0.5,261171,3.8,73529,2.1,-5711,-3.9,6,0.9
"06101","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",-2,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06103","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06107","5","443142","78","0","2018","1","",30,370,340,334,3330043,1461178,67933,736,"",0.72,0.74,0.69,0.71,0.81,0.59,0.63,1.13,"",0,0.0,-18,-4.6,-22,-6.1,-20,-5.6,-40755,-1.2,4255,0.3,-3162,-4.4,31,4.4
"06109","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06111","5","443142","78","0","2018","1","",106,1466,1400,1398,21219569,7328554,355998,1148,"",0.98,1.44,1.40,1.41,1.76,1.28,1.56,1.24,"",0,0.0,12,0.8,-42,-2.9,-33,-2.3,2662375,14.3,366132,5.3,8848,2.5,158,16.0
"06113","5","443142","78","0","2018","1","",19,164,152,156,1462797,672134,30301,715,"",0.71,0.52,0.49,0.50,0.36,0.47,0.52,0.71,"",-2,-9.5,-13,-7.3,-21,-12.1,-6,-3.7,24180,1.7,-25471,-3.7,-2666,-8.1,67,10.3
"06115","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","5","443142","78","0","2018","1","N",128,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",-17,-11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","5","443142","58","0","2018","1","",706,8282,8101,8030,81218982,57227093,898627,768,"",0.89,1.00,1.00,1.00,0.78,0.82,0.86,0.78,"",-54,-7.1,115,1.4,64,0.8,103,1.3,6623085,8.9,2606331,4.8,-223002,-19.9,55,7.7
"08001","5","443142","78","0","2018","1","N",42,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",-6,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08003","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",2.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08005","5","443142","78","0","2018","1","",99,1039,1036,1011,10539690,6943013,103561,788,"",1.13,1.01,1.03,1.01,0.69,0.71,0.71,0.68,"",-11,-10.0,-44,-4.1,-29,-2.7,-51,-4.8,451100,4.5,26767,0.4,-31348,-23.2,63,8.7
"08007","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08011","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08013","5","443142","78","0","2018","1","",41,568,558,549,5451183,3890988,59570,751,"",0.67,1.00,1.00,0.99,0.68,0.83,0.88,0.68,"",0,0.0,3,0.5,1,0.2,4,0.7,516966,10.5,164508,4.4,-17124,-22.3,68,10.0
"08014","5","443142","78","0","2018","1","",22,291,288,286,2662837,2110522,36296,710,"",1.94,2.35,2.40,2.40,1.13,1.51,1.86,0.47,"",4,22.2,58,24.9,57,24.7,62,27.7,492304,22.7,391471,22.8,-3267,-8.3,-18,-2.5
"08015","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08029","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08031","5","443142","78","0","2018","1","N",99,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",-9,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08035","5","443142","78","0","2018","1","",44,822,809,807,8046529,5574957,98921,762,"",0.91,2.10,2.14,2.15,1.44,1.56,1.94,0.68,"",-1,-2.2,3,0.4,-2,-0.2,10,1.3,628455,8.5,284736,5.4,-12412,-11.1,57,8.1
"08037","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08039","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08041","5","443142","78","0","2018","1","",93,1075,1039,1025,11791226,7991270,132107,867,"",1.18,1.25,1.24,1.23,1.31,1.28,1.36,1.06,"",-6,-6.1,-10,-0.9,-31,-2.9,-38,-3.6,574393,5.1,16989,0.2,-32611,-19.8,63,7.8
"08043","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08045","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08049","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08051","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08059","5","443142","78","0","2018","1","",65,910,860,853,8342267,5853317,80856,734,"",0.81,1.23,1.19,1.19,0.91,0.95,0.94,0.76,"",-5,-7.1,0,0.0,-23,-2.6,-5,-0.6,984469,13.4,407166,7.5,-28574,-26.1,94,14.7
"08063","5","443142","78","0","2018","1","",3,8,8,9,48056,42834,632,444,"",2.56,0.91,0.94,1.06,0.75,0.67,1.12,0.77,"",0,0.0,-1,-11.1,-1,-11.1,0,0.0,-380,-0.8,76,0.2,-350,-35.6,30,7.2
"08067","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",-3,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08069","5","443142","78","0","2018","1","",36,471,457,468,3943885,2844410,45283,652,"",0.74,0.95,0.94,0.97,0.72,0.79,0.86,0.76,"",-5,-12.2,-5,-1.1,3,0.7,32,7.3,387590,10.9,147961,5.5,-9288,-17.0,51,8.5
"08071","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08073","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08075","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",2.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08077","5","443142","78","0","2018","1","",17,179,173,168,1628749,1093780,15982,723,"",0.88,0.94,0.92,0.89,0.93,0.85,0.66,1.01,"",-2,-10.5,-33,-15.6,-28,-13.9,-27,-13.8,-153483,-8.6,-154785,-12.4,-7873,-33.0,47,7.0
"08081","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08083","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08085","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08087","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08089","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08095","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08097","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08099","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08101","5","443142","78","0","2018","1","",19,219,217,214,1907396,1384365,22846,677,"",1.39,1.14,1.16,1.15,1.14,1.18,1.02,0.99,"",-3,-13.6,15,7.4,24,12.4,21,10.9,276176,16.9,190151,15.9,-5299,-18.8,39,6.1
"08105","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08107","5","443142","78","0","2018","1","",5,12,11,11,115646,107505,1891,785,"",0.70,0.23,0.22,0.22,0.25,0.27,0.33,1.14,"",-1,-16.7,-3,-20.0,-5,-31.2,-5,-31.2,2388,2.1,849,0.8,-890,-32.0,229,41.2
"08117","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08119","5","443142","78","0","2018","1","",3,9,9,9,54524,50555,551,466,"",0.84,0.40,0.41,0.41,0.28,0.28,0.27,0.69,"",0,0.0,-1,-10.0,1,12.5,0,0.0,-1752,-3.1,-2276,-4.3,-317,-36.5,-15,-3.1
"08121","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08123","5","443142","78","0","2018","1","",18,313,300,305,2667437,2053440,27908,671,"",0.61,0.92,0.91,0.92,0.70,0.70,0.58,0.77,"",0,0.0,9,3.0,3,1.0,9,3.0,247518,10.2,168970,9.0,-9400,-25.2,48,7.7
"08125","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08999","5","443142","78","0","2018","1","",8,56,64,59,1570773,948762,13567,2025,"",0.96,0.95,1.08,1.01,1.30,1.20,0.78,1.28,"",1,14.3,1,1.8,11,20.8,5,9.3,57537,3.8,33923,3.7,-3516,-20.6,-131,-6.1
